time_s,V1,V2,V3,V4,Vdot1,Vdot2,Vdot3,Vdot4,omega1,omega2,omega3,omega4,delta1,delta2,delta3,delta4,pV1,pV2,pV3,pV4,qV1,qV2,qV3,qV4,pW1,pW2,pW3,pW4,qW1,qW2,qW3,qW4
8.95,1.00000000481635,1.00000000594444,1.00000000626449,1.00000000595875,-6.23025913410827e-07,-6.56717918794254e-07,-6.88111771840286e-07,-6.72982606474179e-07,-1.61624719934757e-05,-2.49864579156139e-05,-2.18672621507977e-05,-2.46805521029515e-05,0.00714861937032872,0.00393701069318677,-0.00145898110994887,-0.00574268325147447,-0.000999585332795616,-0.00100195840891451,-0.00100224714479566,-0.000999641722107309,-0.000999585332795616,-0.00100195840891451,-0.00100224714479566,-0.000999641722107309,-0.000520099413919894,-0.000221332001194204,0.000179693493094882,0.000396036830823506,-0.000520099413919894,-0.000221332001194204,0.000179693493094882,0.000396036830823506
8.955,1.00000000161595,1.00000000257339,1.00000000274041,1.00000000250579,-6.53932717906347e-07,-6.88478423522962e-07,-7.18281654116322e-07,-7.04981443791696e-07,-1.6055932766467e-05,-2.48573089873919e-05,-2.17802507544969e-05,-2.45833595218654e-05,0.00714853882425996,0.00393688608369878,-0.00145909022877815,-0.00574280641130696,-0.00100018230452815,-0.00100259479718207,-0.00100292270740473,-0.00100029740566914,-0.00100018230452815,-0.00100259479718207,-0.00100292270740473,-0.00100029740566914,-0.000520105115177579,-0.000221324552967643,0.000179689323891315,0.000396037475117498,-0.000520105115177579,-0.000221324552967643,0.000179689323891315,0.000396037475117498
8.96,0.999999998309631,0.999999999092501,0.999999999114606,0.999999998941728,-6.65292645544208e-07,-7.00545651952147e-07,-7.28705532116723e-07,-7.17319579024044e-07,-1.59492574342479e-05,-2.47279907480702e-05,-2.16931268242818e-05,-2.44860390523407e-05,0.0071484588112279,0.00393676212037909,-0.00145919891226886,-0.00574292908485654,-0.00100082137874977,-0.00100327427098438,-0.00100363972154506,-0.00100099638533737,-0.00100082137874977,-0.00100327427098438,-0.00100363972154506,-0.00100099638533737,-0.000520110789969874,-0.000221317137972543,0.000179685188096531,0.000396038118662917,-0.000520110789969874,-0.000221317137972543,0.000179685188096531,0.000396038118662917
8.965,0.999999994996241,0.99999999560142,0.999999995486863,0.999999995366044,-6.56741042422158e-07,-6.9253541293271e-07,-7.19042318158974e-07,-7.0960641948436e-07,-1.58424467135264e-05,-2.45985040892665e-05,-2.1605890954425e-05,-2.43885913585135e-05,0.00714837933191127,0.00393663880407201,-0.00145930715985982,-0.00574305127148544,-0.00100148283334588,-0.0010039769733422,-0.00100437824364834,-0.00100171884138938,-0.00100148283334588,-0.0010039769733422,-0.00100437824364834,-0.00100171884138938,-0.000520116438333016,-0.000221309756291709,0.000179681085773068,0.000396038761490891,-0.000520116438333016,-0.000221309756291709,0.000179681085773068,0.000396038761490891
8.97,0.999999991775197,0.999999992200426,0.999999991957405,0.999999991878911,-6.28420524116101e-07,-6.64574865319884e-07,-6.89462889670662e-07,-6.81961999855003e-07,-1.5735501321797e-05,-2.44688499029618e-05,-2.1518543739237e-05,-2.42910171043522e-05,0.00714830038698522,0.00393651613561741,-0.00145941497099283,-0.00574317297055919,-0.00100214630005577,-0.00100468237809021,-0.00100511770583741,-0.00100244427913828,-0.00100214630005577,-0.00100468237809021,-0.00100511770583741,-0.00100244427913828,-0.000520122060312218,-0.00022130240801197,0.000179677016985931,0.000396039403638681,-0.000520122060312218,-0.00022130240801197,0.000179677016985931,0.000396039403638681
8.975,0.999999988743931,0.999999988987888,0.999999988624321,0.999999988578621,-5.80979202720646e-07,-6.17301180039924e-07,-6.40647600899016e-07,-6.35015813834524e-07,-1.5628421977246e-05,-2.43390290814521e-05,-2.14310857730943e-05,-2.41933169537224e-05,0.0071482219771213,0.0039363941158507,-0.00145952234511263,-0.00574329418144665,-0.00100279128134835,-0.0010053698105822,-0.00100583743809537,-0.00100315204880452,-0.00100279128134835,-0.0010053698105822,-0.00100583743809537,-0.00100315204880452,-0.000520127655960368,-0.000221295093223552,0.000179672981802186,0.000396040045148755,-0.000520127655960368,-0.000221295093223552,0.000179672981802186,0.000396040045148755
8.98,0.999999985995401,0.999999986057741,0.999999985581057,0.999999985559074,-5.15556064423805e-07,-5.5184724186897e-07,-5.73770836082358e-07,-5.6989270135148e-07,-1.55212093986488e-05,-2.42090425173036e-05,-2.13435176504746e-05,-2.40954915704634e-05,0.0071481441029875,0.00393627274560283,-0.00145962928166697,-0.00574341490352001,-0.00100339767377139,-0.00100601897540965,-0.00100651719625943,-0.00100382187255865,-0.00100339767377139,-0.00100601897540965,-0.00100651719625943,-0.00100382187255865,-0.000520133225336578,-0.000221287812019453,0.000179668980290452,0.000396040686067667,-0.000520133225336578,-0.000221287812019453,0.000179668980290452,0.000396040686067667
8.985,0.999999983615693,0.99999998349707,0.999999982914006,0.999999982907358,-4.33753748889863e-07,-4.69814631361218e-07,-4.90472877783863e-07,-4.88186026820415e-07,-1.54138643052581e-05,-2.40788911033017e-05,-2.1255839965994e-05,-2.39975416184721e-05,0.00714806676524818,0.00393615202570028,-0.00145973578010653,-0.00574353513615474,-0.001003946282961,-0.00100661047620519,-0.00100713768084799,-0.00100443436377411,-0.001003946282961,-0.00100661047620519,-0.00100713768084799,-0.00100443436377411,-0.000520138768504578,-0.000221280564494748,0.000179665012520343,0.000396041326444821,-0.000520138768504578,-0.000221280564494748,0.000179665012520343,0.000396041326444821
8.99,0.999999981681804,0.999999981383861,0.999999980700275,0.999999980701503,-3.37599379146677e-07,-3.73234529408238e-07,-3.92819762619446e-07,-3.91918786655017e-07,-1.53063874166853e-05,-2.39485757323981e-05,-2.11680533144471e-05,-2.38994677617898e-05,0.00714798996456411,0.00393603195696506,-0.00145984183988501,-0.00574365487872968,-0.00100441931740437,-0.00100712631448628,-0.00100768103373194,-0.00100497152555925,-0.00100441931740437,-0.00100712631448628,-0.00100768103373194,-0.00100497152555925,-0.000520144285530998,-0.00022127335074584,0.00017966107856187,0.00039604196633116,-0.000520144285530998,-0.00022127335074584,0.00017966107856187,0.00039604196633116
8.995,0.999999980259635,0.999999979784971,0.999999979005683,0.999999979008451,-2.29494400551088e-07,-2.64517499783556e-07,-2.83252107472644e-07,-2.83493595865102e-07,-1.51987794527793e-05,-2.38180972976565e-05,-2.10801582908468e-05,-2.38012706646933e-05,0.00714791370159247,0.00393591254021473,-0.00145994746045906,-0.00574377413062696,-0.00100480084823498,-0.00100755035473844,-0.00100813129986079,-0.00100541721570425,-0.00100480084823498,-0.00100755035473844,-0.00100813129986079,-0.00100541721570425,-0.00052014977648358,-0.000221266170869689,0.00017965717848483,0.0003960426057778,-0.00052014977648358,-0.000221266170869689,0.00017965717848483,0.0003960426057778
9,0.999999979402265,0.999999978754379,0.999999977883035,0.999999977882307,-1.12154668093138e-07,-1.46393389209254e-07,-1.64524172295542e-07,-1.65632788530897e-07,-1.50910411335052e-05,-2.36874566921987e-05,-2.09921554904653e-05,-2.37029509917845e-05,0.00714783797698684,0.00393579377626237,-0.00146005264128829,-0.00574389289123204,-0.00100507722322045,-0.00100786874370367,-0.00100847484210288,-0.00100575756604219,-0.00100507722322045,-0.00100786874370367,-0.00100847484210288,-0.00100575756604219,-0.000520155241429365,-0.000221259024963027,0.000179653312358174,0.000396043244834643,-0.000520155241429365,-0.000221259024963027,0.000179653312358174,0.000396043244834643
9.005,0.999999979148552,0.999999978331758,0.99999997737072,0.999999977362903,1.14577247979072e-08,-2.18428416550016e-08,-3.9634679393238e-08,-4.13101238232494e-08,-1.49831731788251e-05,-2.35566548091507e-05,-2.09040455088734e-05,-2.36045094080785e-05,0.00714776279139719,0.0039356756659166,-0.00146015738183533,-0.00574401115993369,-0.00100523742415839,-0.00100807027300672,-0.00100870069844592,-0.00100598134534979,-0.00100523742415839,-0.00100807027300672,-0.00100870069844592,-0.00100598134534979,-0.000520160680432907,-0.000221251913121587,0.000179649480249395,0.00039604388354902,-0.000520160680432907,-0.000221251913121587,0.000179649480249395,0.00039604388354902
9.01,0.99999997952208,0.999999978541406,0.999999977491683,0.999999977474731,1.38209166149652e-07,1.05977856382692e-07,8.82488747699751e-08,8.63241905473389e-08,-1.48751763085856e-05,-2.34256925415935e-05,-2.08158289419772e-05,-2.35059465790863e-05,0.00714768814546991,0.00393555820998158,-0.00146026168156574,-0.00574412893612404,-0.00100527335838526,-0.00100814667562952,-0.00100880087220567,-0.00100608025630274,-0.00100527335838526,-0.00100814667562952,-0.00100880087220567,-0.00100608025630274,-0.000520166093554554,-0.000221244835439369,0.00017964568222393,0.000396044521964373,-0.000520166093554554,-0.000221244835439369,0.00017964568222393,0.000396044521964373
9.015,0.9999999805305,0.999999979391568,0.999999978252773,0.999999978226254,2.64873910562076e-07,2.33816705962215e-07,2.15870505883496e-07,2.14023268594145e-07,-1.47670512424143e-05,-2.32945707825162e-05,-2.07275063860526e-05,-2.3407263170892e-05,0.00714761403984777,0.003935441409257,-0.0014603655399481,-0.00574424621919852,-0.00100518007661915,-0.0010080928484095,-0.00100877054755493,-0.00100604915864491,-0.00100518007661915,-0.0010080928484095,-0.00100877054755493,-0.00100604915864491,-0.000520171480848843,-0.000221237792007949,0.000179641918344616,0.000396045160119038,-0.000520171480848843,-0.000221237792007949,0.000179641918344616,0.000396045160119038
9.02,0.999999982165277,0.999999980874158,0.999999979644511,0.999999979609633,3.88216119187318e-07,3.58408678319596e-07,3.39968592312083e-07,3.38526091029638e-07,-1.4658798699627e-05,-2.31632904247745e-05,-2.06390784377751e-05,-2.33084598502197e-05,0.00714754047516995,0.00393532526453809,-0.00146046895645395,-0.0057443630085559,-0.0010049559113933,-0.00100790699460217,-0.00100860822461714,-0.00100588621259231,-0.0010049559113933,-0.00100790699460217,-0.00100860822461714,-0.00100588621259231,-0.000520176842363043,-0.000221230782915857,0.000179638188671178,0.000396045798045138,-0.000520176842363043,-0.000221230782915857,0.000179638188671178,0.000396045798045138
9.025,0.999999984401843,0.99999998296491,0.999999981641271,0.99999998160086,5.0507246996588e-07,4.76559049197192e-07,4.57359183062618e-07,4.5664072803087e-07,-1.45504193991487e-05,-2.30318523610557e-05,-2.05505456942451e-05,-2.3209537284491e-05,0.00714746745207203,0.0039352097766156,-0.00146057193055782,-0.00574447930359828,-0.00100460253217112,-0.00100759068254944,-0.00100831577034019,-0.0010055929385092,-0.00100460253217112,-0.00100759068254944,-0.00100831577034019,-0.0010055929385092,-0.000520182178135903,-0.000221223808248047,0.000179634493259808,0.000396046435767627,-0.000520182178135903,-0.000221223808248047,0.000179634493259808,0.000396046435767627
9.03,0.999999987200163,0.999999985623929,0.99999998420187,0.999999984160312,6.12433229734988e-07,5.85225258862801e-07,5.65017636269732e-07,5.65326116992101e-07,-1.44419140594514e-05,-2.29002574838497e-05,-2.0461908753007e-05,-2.31104961418692e-05,0.00714739497118602,0.00393509494627583,-0.00146067446173723,-0.00574459510373111,-0.00100412491543366,-0.00100714881863235,-0.00100789838355881,-0.00100517419099686,-0.00100412491543366,-0.00100714881863235,-0.00100789838355881,-0.00100517419099686,-0.000520187488196613,-0.000221216868085456,0.000179630832162803,0.000396047073303504,-0.000520187488196613,-0.000221216868085456,0.000179630832162803,0.000396047073303504
9.035,0.999999990505702,0.999999988796652,0.999999987270564,0.999999987233702,7.07519711830322e-07,6.81595201868219e-07,6.60156496281408e-07,6.61770301121429e-07,-1.43332833985081e-05,-2.27685066854289e-05,-2.03731682120636e-05,-2.3011337091292e-05,0.00714732303314031,0.00393498077430063,-0.00146077654947268,-0.00574471040836319,-0.00100353123020401,-0.00100658953487792,-0.00100736447477651,-0.0010046380477402,-0.00100353123020401,-0.00100658953487792,-0.00100736447477651,-0.0010046380477402,-0.00052019277256402,-0.000221209962504677,0.000179627205428298,0.000396047710661227,-0.00052019277256402,-0.000221209962504677,0.000179627205428298,0.000396047710661227
9.04,0.999999994250757,0.999999992415186,0.999999990778418,0.999999990753409,7.8785612698179e-07,7.63159933227924e-07,7.40297605279277e-07,7.43463117793885e-07,-1.42245281337665e-05,-2.26366008578344e-05,-2.02843246698821e-05,-2.29120608024871e-05,0.00714725163855971,0.00393486726146736,-0.00146087819324768,-0.00574482521690663,-0.00100283264158099,-0.00100592399375157,-0.00100672546346188,-0.00100399561562482,-0.00100283264158099,-0.00100592399375157,-0.00100672546346188,-0.00100399561562482,-0.000520198031246124,-0.000221203091577752,0.000179623613100097,0.000396048347840326,-0.000520198031246124,-0.000221203091577752,0.000179623613100097,0.000396048347840326
9.045,0.999999998356142,0.999999996399985,0.999999994645013,0.999999994640153,8.51333971194544e-07,8.27778912781527e-07,8.03336585491123e-07,8.08261458763685e-07,-1.41156489821408e-05,-2.2504540892872e-05,-2.01953787253952e-05,-2.2812667945976e-05,0.00714718078806545,0.00393475440854895,-0.00146097939254871,-0.00574493952877693,-0.00100204303701056,-0.00100516611480547,-0.00100599549769938,-0.0010032607587487,-0.00100204303701056,-0.00100516611480547,-0.00100599549769938,-0.0010032607587487,-0.000520203264239849,-0.000221196255372088,0.000179620055217598,0.000396048984831243,-0.000520203264239849,-0.000221196255372088,0.000179620055217598,0.000396048984831243
9.05,1.00000000273316,1.00000000066185,0.999999998780463,0.999999998804975,8.96267302224871e-07,8.73736118019207e-07,8.47598040543151e-07,8.54445432745222e-07,-1.40066466600253e-05,-2.23723276821176e-05,-2.01063309779947e-05,-2.27131591930613e-05,0.00714711048227517,0.00393464221631385,-0.00146108014686526,-0.00574505334339293,-0.00100117868175261,-0.00100433222965062,-0.00100519110283839,-0.00100244975476698,-0.00100117868175261,-0.00100433222965062,-0.00100519110283839,-0.00100244975476698,-0.000520208471531128,-0.000221189453950515,0.00017961653181581,0.000396049621615385,-0.000520208471531128,-0.000221189453950515,0.00017961653181581,0.000396049621615385
9.055,1.00000000728585,1.00000000510414,1.00000000308767,1.00000000315147,9.21437306373268e-07,8.99785402693583e-07,8.71879878805271e-07,8.80763806642251e-07,-1.38975218833222e-05,-2.22399621169236e-05,-2.00171820275164e-05,-2.26135352157969e-05,0.00714704072180294,0.00393453068552605,-0.00146118045568982,-0.00574516666017682,-0.00100025781333746,-0.00100344067500162,-0.00100433076911461,-0.00100158088930631,-0.00100025781333746,-0.00100344067500162,-0.00100433076911461,-0.00100158088930631,-0.000520213653095234,-0.000221182687371385,0.000179613042925519,0.000396050258165451,-0.000520213653095234,-0.000221182687371385,0.000179613042925519,0.000396050258165451
9.06,1.00000001191337,1.00000000962525,1.00000000746477,1.00000000757823,9.26125361945813e-07,9.05184292610548e-07,8.75485969363643e-07,8.86467915574467e-07,-1.37882753674962e-05,-2.21074450884472e-05,-1.99279324742237e-05,-2.25137966869506e-05,0.00714697150725924,0.00393441981694511,-0.00146128031851787,-0.00574527947855416,-0.000999300182149903,-0.00100251133099703,-0.0010034344855291,-0.00100067399556703,-0.000999300182149903,-0.00100251133099703,-0.0010034344855291,-0.00100067399556703,-0.000520218808897478,-0.000221175955688969,0.000179609588573465,0.000396050894445873,-0.000520218808897478,-0.000221175955688969,0.000179609588573465,0.000396050894445873
9.065,1.00000001651261,1.00000001412117,1.00000001180775,1.00000001198139,9.10133187974415e-07,8.89714779656265e-07,8.58245730872546e-07,8.7133259938296e-07,-1.36789078276382e-05,-2.19747774876725e-05,-1.983858291878e-05,-2.24139442799467e-05,0.00714690283925097,0.00393430961132612,-0.00146137973484789,-0.00574539179795389,-0.000998326553498393,-0.0010015651202127,-0.00100252323560227,-0.000999749954556935,-0.000998326553498393,-0.0010015651202127,-0.00100252323560227,-0.000999749954556935,-0.000520223938894095,-0.000221169258953793,0.000179606168782696,0.000396051530413569,-0.000520223938894095,-0.000221169258953793,0.000179606168782696,0.000396051530413569
9.07,1.00000002098076,1.00000001848812,1.00000001601306,1.0000000162573,8.73789923184467e-07,8.53690948678122e-07,8.20520511499899e-07,8.35663997765734e-07,-1.3569419978549e-05,-2.18419602054463e-05,-1.97491339622185e-05,-2.23139786688004e-05,0.00714683471838147,0.0039342000694197,-0.00146147870418138,-0.00574550361780829,-0.000997358180978372,-0.00100062347723632,-0.00100161846488277,-0.000998830165736232,-0.000997358180978372,-0.00100062347723632,-0.00100161846488277,-0.000998830165736232,-0.00052022904303342,-0.000221162597213169,0.000179602783572964,0.000396052166018828,-0.00052022904303342,-0.000221162597213169,0.000179602783572964,0.000396052166018828
9.075,1.00000002521798,1.0000000226252,1.00000001998027,1.00000002030516,8.1794571651581e-07,7.97952999917718e-07,7.63196358288947e-07,7.80293762326116e-07,-1.34598125348355e-05,-2.17089941325177e-05,-1.96595862059066e-05,-2.22139005280403e-05,0.00714676714525051,0.00393409119197205,-0.00146157722602285,-0.00574561493755303,-0.000996416265496158,-0.000999707803229628,-0.00100074153478972,-0.000997936002539157,-0.000996416265496158,-0.000999707803229628,-0.00100074153478972,-0.000997936002539157,-0.000520234121257273,-0.000221155970511794,0.00017959943296121,0.000396052801206375,-0.000520234121257273,-0.000221155970511794,0.00017959943296121,0.000396052801206375
